SalesID,SalePrice
4314153,35217.37
4314157,35217.37
4314249,35217.37
4314250,35217.37
4314254,35217.37
4314255,35217.37
4314266,35217.37
4314319,35217.37
4314320,35217.37
4314328,35217.37
4314331,35217.37
4314375,35217.37
4314381,35217.37
4314388,35217.37
4314392,35217.37
4314418,35217.37
4314478,35217.37
4314480,35217.37
4314481,35217.37
4314486,35217.37
4314489,35217.37
4314490,35217.37
4314508,35217.37
4314542,35217.37
4314550,35217.37
4314558,35217.37
4314566,35217.37
4314598,35217.37
4314605,35217.37
4314606,35217.37
4314693,35217.37
4314695,35217.37
4314708,35217.37
4314711,35217.37
4314719,35217.37
4314721,35217.37
4314762,35217.37
4314763,35217.37
4314827,35217.37
4314830,35217.37
4314837,35217.37
4314838,35217.37
4314842,35217.37
4314843,35217.37
4314882,35217.37
4315117,35217.37
4315123,35217.37
4315124,35217.37
4315125,35217.37
4315154,35217.37
4315156,35217.37
4315165,35217.37
4315184,35217.37
4315191,35217.37
4315321,35217.37
4315322,35217.37
4315328,35217.37
4315587,35217.37
4315600,35217.37
4315627,35217.37
4315640,35217.37
4315777,35217.37
4315815,35217.37
4315816,35217.37
4315882,35217.37
4315883,35217.37
4315889,35217.37
4315891,35217.37
4316073,35217.37
4316179,35217.37
4316181,35217.37
4316246,35217.37
4316271,35217.37
4316281,35217.37
4316324,35217.37
4316338,35217.37
4316354,35217.37
4316360,35217.37
4316408,35217.37
4316415,35217.37
4316416,35217.37
4316439,35217.37
4316441,35217.37
4316471,35217.37
4316495,35217.37
4316532,35217.37
4316553,35217.37
4316554,35217.37
4316557,35217.37
4316606,35217.37
4316609,35217.37
4316625,35217.37
4316633,35217.37
4316634,35217.37
4316646,35217.37
4316650,35217.37
4316651,35217.37
4316662,35217.37
4316665,35217.37
4316800,35217.37
4316815,35217.37
4316838,35217.37
4316842,35217.37
4316852,35217.37
4316855,35217.37
4316877,35217.37
4316878,35217.37
4316882,35217.37
4316883,35217.37
4317133,35217.37
4317151,35217.37
4317251,35217.37
4317252,35217.37
4317267,35217.37
4317268,35217.37
4317275,35217.37
4317279,35217.37
4317282,35217.37
4317300,35217.37
4317317,35217.37
4317319,35217.37
4317320,35217.37
4317321,35217.37
4317323,35217.37
4317326,35217.37
4317327,35217.37
4317341,35217.37
4317342,35217.37
4317343,35217.37
4317345,35217.37
4317346,35217.37
4317468,35217.37
4317479,35217.37
4317487,35217.37
4317488,35217.37
4317510,35217.37
4317511,35217.37
4317537,35217.37
4317579,35217.37
4317584,35217.37
4317592,35217.37
4317643,35217.37
4317649,35217.37
4317652,35217.37
4318033,35217.37
4318052,35217.37
4318165,35217.37
4318170,35217.37
4318252,35217.37
4318253,35217.37
4318255,35217.37
4318323,35217.37
4318326,35217.37
4318336,35217.37
4318337,35217.37
4318338,35217.37
4318369,35217.37
4318371,35217.37
4318372,35217.37
4318392,35217.37
4318395,35217.37
4318399,35217.37
4318409,35217.37
4318411,35217.37
4318412,35217.37
4318415,35217.37
4318417,35217.37
4318426,35217.37
4318434,35217.37
4318510,35217.37
4318512,35217.37
4318515,35217.37
4318517,35217.37
4318522,35217.37
4318533,35217.37
4318574,35217.37
4318618,35217.37
4318627,35217.37
4318628,35217.37
4318699,35217.37
4318700,35217.37
4318720,35217.37
4318723,35217.37
4318724,35217.37
4318726,35217.37
4318757,35217.37
4318759,35217.37
4319292,35217.37
4319300,35217.37
4319301,35217.37
4319302,35217.37
4319303,35217.37
4319304,35217.37
4319306,35217.37
4319307,35217.37
4319312,35217.37
4319318,35217.37
4319321,35217.37
4319323,35217.37
4319324,35217.37
4319328,35217.37
4319330,35217.37
4319331,35217.37
4319336,35217.37
4319337,35217.37
4319338,35217.37
4319340,35217.37
4319341,35217.37
4319342,35217.37
4319422,35217.37
4319492,35217.37
4319495,35217.37
4319500,35217.37
4319507,35217.37
4319533,35217.37
4319535,35217.37
4319539,35217.37
4319543,35217.37
4319608,35217.37
4319614,35217.37
4319617,35217.37
4319638,35217.37
4319639,35217.37
4319644,35217.37
4319668,35217.37
4319775,35217.37
4319777,35217.37
4319778,35217.37
4319839,35217.37
4319840,35217.37
4319849,35217.37
4319850,35217.37
4319852,35217.37
4319897,35217.37
4319901,35217.37
4319905,35217.37
4319950,35217.37
4319956,35217.37
4319957,35217.37
4320024,35217.37
4320037,35217.37
4320039,35217.37
4320040,35217.37
4320041,35217.37
4320054,35217.37
4320124,35217.37
4320180,35217.37
4320181,35217.37
4320182,35217.37
4320199,35217.37
4320201,35217.37
4320208,35217.37
4320209,35217.37
4320210,35217.37
4320211,35217.37
4320280,35217.37
4320380,35217.37
4320381,35217.37
4320385,35217.37
4320386,35217.37
4320387,35217.37
4320388,35217.37
4320577,35217.37
4320585,35217.37
4320614,35217.37
4320615,35217.37
4320616,35217.37
4320855,35217.37
4320856,35217.37
4320859,35217.37
4320861,35217.37
4320866,35217.37
4320867,35217.37
4320869,35217.37
4320893,35217.37
4320894,35217.37
4320895,35217.37
4320905,35217.37
4320919,35217.37
4320924,35217.37
4320925,35217.37
4320926,35217.37
4320927,35217.37
4320931,35217.37
4320932,35217.37
4320933,35217.37
4321022,35217.37
4321023,35217.37
4321024,35217.37
4321030,35217.37
4321031,35217.37
4321034,35217.37
4321035,35217.37
4321057,35217.37
4321058,35217.37
4321065,35217.37
4321066,35217.37
4321068,35217.37
4321069,35217.37
4321070,35217.37
4321097,35217.37
4321098,35217.37
4321101,35217.37
4321102,35217.37
4321105,35217.37
4321106,35217.37
4321124,35217.37
4321128,35217.37
4321143,35217.37
4321217,35217.37
4321218,35217.37
4321219,35217.37
4321230,35217.37
4321231,35217.37
4321257,35217.37
4321265,35217.37
4321270,35217.37
4321272,35217.37
4321313,35217.37
4321326,35217.37
4321357,35217.37
4321359,35217.37
4321363,35217.37
4321364,35217.37
4321368,35217.37
4321370,35217.37
4321421,35217.37
4321430,35217.37
4321474,35217.37
4321476,35217.37
4321479,35217.37
4321512,35217.37
4321516,35217.37
4321519,35217.37
4321556,35217.37
4321561,35217.37
4321562,35217.37
4321645,35217.37
4321646,35217.37
4321652,35217.37
4321654,35217.37
4321661,35217.37
4321662,35217.37
4321673,35217.37
4321755,35217.37
4321842,35217.37
4321936,35217.37
4321943,35217.37
4322065,35217.37
4322075,35217.37
4322077,35217.37
4322127,35217.37
4322148,35217.37
4322151,35217.37
4322162,35217.37
4322172,35217.37
4322201,35217.37
4322211,35217.37
4322212,35217.37
4322213,35217.37
4322219,35217.37
4322235,35217.37
4322236,35217.37
4322265,35217.37
4322284,35217.37
4322291,35217.37
4322293,35217.37
4322297,35217.37
4322358,35217.37
4322359,35217.37
4322364,35217.37
4322371,35217.37
4322372,35217.37
4322397,35217.37
4322422,35217.37
4322429,35217.37
4322448,35217.37
4322473,35217.37
4322491,35217.37
4322495,35217.37
4322533,35217.37
4322538,35217.37
4322584,35217.37
4322585,35217.37
4322697,35217.37
4322707,35217.37
4322712,35217.37
4322724,35217.37
4322729,35217.37
4322735,35217.37
4322753,35217.37
4322784,35217.37
4322795,35217.37
4322820,35217.37
4322863,35217.37
4322915,35217.37
4323003,35217.37
4323014,35217.37
4323016,35217.37
4323062,35217.37
4323063,35217.37
4323065,35217.37
4323109,35217.37
4323114,35217.37
4323169,35217.37
4323170,35217.37
4323229,35217.37
4323231,35217.37
4323244,35217.37
4323248,35217.37
4323302,35217.37
4323331,35217.37
4323350,35217.37
4323352,35217.37
4323364,35217.37
4323365,35217.37
4323378,35217.37
4323387,35217.37
4323397,35217.37
4323399,35217.37
4323400,35217.37
4323426,35217.37
4323427,35217.37
4323448,35217.37
4323456,35217.37
4323492,35217.37
4323494,35217.37
4323502,35217.37
4323503,35217.37
4323516,35217.37
4323518,35217.37
4323578,35217.37
4323585,35217.37
4323586,35217.37
4323608,35217.37
4323609,35217.37
4323619,35217.37
4323634,35217.37
4323645,35217.37
4323688,35217.37
4323695,35217.37
4323700,35217.37
4323701,35217.37
4323721,35217.37
4323723,35217.37
4323731,35217.37
4323733,35217.37
4323734,35217.37
4323737,35217.37
4323741,35217.37
4323746,35217.37
4323747,35217.37
4323753,35217.37
4323754,35217.37
4323758,35217.37
4323768,35217.37
4323800,35217.37
4323804,35217.37
4323813,35217.37
4323814,35217.37
4323824,35217.37
4323845,35217.37
4323847,35217.37
4323849,35217.37
4323885,35217.37
4323892,35217.37
4323895,35217.37
4323899,35217.37
4323921,35217.37
4323933,35217.37
4323950,35217.37
4323952,35217.37
4323998,35217.37
4323999,35217.37
4324005,35217.37
4324088,35217.37
4324097,35217.37
4324107,35217.37
4324158,35217.37
4324159,35217.37
4324162,35217.37
4324180,35217.37
4324207,35217.37
4324213,35217.37
4324214,35217.37
4324221,35217.37
4324242,35217.37
4324243,35217.37
4324249,35217.37
4324283,35217.37
4324298,35217.37
4324340,35217.37
4324377,35217.37
4324378,35217.37
4324442,35217.37
4324498,35217.37
4324565,35217.37
4324629,35217.37
4324653,35217.37
4324657,35217.37
4324663,35217.37
4324670,35217.37
4324682,35217.37
4324721,35217.37
4324724,35217.37
4324772,35217.37
4324788,35217.37
4324795,35217.37
4324824,35217.37
4324832,35217.37
4324833,35217.37
4324838,35217.37
4324846,35217.37
4324916,35217.37
4324929,35217.37
4324932,35217.37
4324940,35217.37
4324941,35217.37
4325006,35217.37
4325007,35217.37
4325012,35217.37
4325013,35217.37
4325036,35217.37
4325055,35217.37
4325057,35217.37
4325062,35217.37
4325071,35217.37
4325099,35217.37
4325100,35217.37
4325110,35217.37
4325123,35217.37
4325124,35217.37
4325208,35217.37
4325220,35217.37
4325253,35217.37
4325293,35217.37
4325311,35217.37
4325332,35217.37
4325334,35217.37
4325343,35217.37
4325346,35217.37
4325348,35217.37
4325372,35217.37
4325375,35217.37
4325422,35217.37
4325426,35217.37
4325483,35217.37
4325484,35217.37
4325605,35217.37
4325612,35217.37
4325613,35217.37
4325845,35217.37
4325853,35217.37
4325877,35217.37
4325878,35217.37
4325893,35217.37
4325894,35217.37
4325906,35217.37
4325907,35217.37
4325932,35217.37
4325933,35217.37
4325936,35217.37
4325937,35217.37
4326000,35217.37
4326001,35217.37
4326019,35217.37
4326050,35217.37
4326051,35217.37
4326145,35217.37
4326160,35217.37
4326188,35217.37
4326297,35217.37
4326324,35217.37
4326334,35217.37
4326337,35217.37
4326350,35217.37
4326358,35217.37
4326365,35217.37
4326366,35217.37
4326426,35217.37
4326427,35217.37
4326446,35217.37
4326455,35217.37
4326460,35217.37
4326522,35217.37
4326523,35217.37
4326535,35217.37
4326541,35217.37
4326542,35217.37
4326550,35217.37
4326552,35217.37
4326586,35217.37
4326637,35217.37
4326645,35217.37
4326646,35217.37
4326668,35217.37
4326669,35217.37
4329657,35217.37
4329825,35217.37
4329839,35217.37
4329880,35217.37
4329883,35217.37
4329899,35217.37
4329902,35217.37
4330024,35217.37
4330047,35217.37
4330223,35217.37
4330224,35217.37
4331929,35217.37
4331930,35217.37
4331967,35217.37
4332053,35217.37
4332054,35217.37
4332061,35217.37
4332275,35217.37
4332298,35217.37
4332741,35217.37
4332772,35217.37
4332784,35217.37
4332820,35217.37
4332821,35217.37
4332849,35217.37
4333218,35217.37
4333219,35217.37
4333220,35217.37
4333365,35217.37
4333366,35217.37
4333368,35217.37
4333498,35217.37
4333602,35217.37
4333605,35217.37
4333656,35217.37
4333657,35217.37
4333741,35217.37
4333747,35217.37
4333814,35217.37
4333823,35217.37
4333828,35217.37
4333831,35217.37
4333864,35217.37
4333905,35217.37
4333943,35217.37
4333949,35217.37
4333979,35217.37
4334011,35217.37
4334104,35217.37
4334156,35217.37
4334216,35217.37
4334217,35217.37
4334218,35217.37
4334285,35217.37
4334297,35217.37
4334298,35217.37
4334320,35217.37
4334359,35217.37
4334446,35217.37
4334642,35217.37
4334651,35217.37
4334680,35217.37
4334681,35217.37
4334717,35217.37
4334718,35217.37
4334898,35217.37
4334910,35217.37
4335005,35217.37
4335006,35217.37
4335093,35217.37
4335094,35217.37
4335095,35217.37
4335123,35217.37
4335168,35217.37
4335216,35217.37
4335220,35217.37
4335275,35217.37
4335280,35217.37
4335418,35217.37
4335434,35217.37
4335448,35217.37
4335449,35217.37
4335470,35217.37
4335476,35217.37
4335479,35217.37
4335521,35217.37
4335606,35217.37
4335607,35217.37
4335618,35217.37
4335683,35217.37
4335684,35217.37
4335862,35217.37
4335894,35217.37
4335899,35217.37
4335913,35217.37
4335928,35217.37
4336092,35217.37
4336097,35217.37
4336098,35217.37
4336130,35217.37
4336131,35217.37
4336134,35217.37
4336135,35217.37
4336160,35217.37
4336167,35217.37
4336193,35217.37
4336541,35217.37
4336547,35217.37
4336974,35217.37
4337030,35217.37
4337031,35217.37
4337151,35217.37
4337152,35217.37
4337849,35217.37
4337868,35217.37
4337994,35217.37
4338112,35217.37
4338154,35217.37
4338162,35217.37
4338209,35217.37
4338263,35217.37
4338264,35217.37
4338405,35217.37
4338583,35217.37
4338584,35217.37
4338598,35217.37
4338608,35217.37
4338629,35217.37
4338631,35217.37
4338721,35217.37
4338722,35217.37
4339027,35217.37
4339028,35217.37
4346662,35217.37
4347160,35217.37
4347226,35217.37
4347409,35217.37
4347765,35217.37
4347767,35217.37
4347959,35217.37
4349154,35217.37
4349181,35217.37
4349183,35217.37
4349204,35217.37
4349220,35217.37
4349222,35217.37
4349304,35217.37
4349305,35217.37
4349373,35217.37
4349452,35217.37
4349453,35217.37
4349596,35217.37
4349624,35217.37
4349682,35217.37
4349742,35217.37
4349818,35217.37
4349820,35217.37
4349828,35217.37
4349877,35217.37
4349884,35217.37
4349894,35217.37
4349908,35217.37
4349942,35217.37
4349950,35217.37
4349954,35217.37
4349963,35217.37
4349964,35217.37
4350047,35217.37
4350411,35217.37
4351903,35217.37
4351978,35217.37
4351999,35217.37
4352010,35217.37
4352058,35217.37
4352096,35217.37
4352097,35217.37
4352102,35217.37
4352103,35217.37
4352125,35217.37
4352126,35217.37
4352179,35217.37
4352180,35217.37
4352186,35217.37
4352393,35217.37
4352394,35217.37
4352427,35217.37
4352485,35217.37
4352486,35217.37
4352487,35217.37
4352556,35217.37
4352571,35217.37
4352584,35217.37
4352585,35217.37
4352592,35217.37
4352605,35217.37
4352638,35217.37
4352652,35217.37
4352677,35217.37
4352678,35217.37
4352702,35217.37
4352725,35217.37
4352751,35217.37
4352782,35217.37
4352792,35217.37
4352948,35217.37
4352963,35217.37
4352975,35217.37
4352998,35217.37
4353000,35217.37
4353057,35217.37
4353081,35217.37
4353107,35217.37
4353160,35217.37
4353162,35217.37
4353165,35217.37
4353169,35217.37
4353234,35217.37
4353236,35217.37
4353243,35217.37
4353265,35217.37
4353266,35217.37
4353292,35217.37
4353530,35217.37
4353531,35217.37
4353550,35217.37
4353608,35217.37
4353686,35217.37
4353691,35217.37
4353698,35217.37
4353700,35217.37
4353724,35217.37
4353842,35217.37
4353984,35217.37
4353986,35217.37
4353988,35217.37
4353989,35217.37
4354023,35217.37
4354030,35217.37
4354083,35217.37
4354110,35217.37
4354111,35217.37
4354141,35217.37
4354237,35217.37
4354249,35217.37
4354264,35217.37
4354265,35217.37
4354326,35217.37
4354327,35217.37
4354334,35217.37
4354340,35217.37
4354341,35217.37
4354342,35217.37
4354346,35217.37
4354348,35217.37
4354350,35217.37
4354445,35217.37
4354522,35217.37
4354786,35217.37
4354805,35217.37
4354806,35217.37
4354833,35217.37
4355478,35217.37
4355533,35217.37
4355714,35217.37
4355904,35217.37
4356025,35217.37
4356028,35217.37
4356264,35217.37
4356309,35217.37
4356583,35217.37
4356594,35217.37
4356597,35217.37
4356659,35217.37
4356681,35217.37
4356683,35217.37
4356843,35217.37
4356844,35217.37
4356852,35217.37
4356905,35217.37
4356974,35217.37
4356975,35217.37
4356983,35217.37
4357263,35217.37
4357674,35217.37
4357680,35217.37
4357715,35217.37
4357716,35217.37
4357736,35217.37
4357933,35217.37
4358162,35217.37
4358165,35217.37
4358172,35217.37
4358173,35217.37
4358369,35217.37
4358378,35217.37
4358379,35217.37
4358380,35217.37
4358564,35217.37
4358577,35217.37
4358603,35217.37
4358604,35217.37
4358659,35217.37
4358752,35217.37
4358753,35217.37
4358756,35217.37
4358828,35217.37
4358829,35217.37
4358840,35217.37
4358844,35217.37
4359136,35217.37
4359148,35217.37
4359153,35217.37
4359154,35217.37
4359831,35217.37
4359843,35217.37
4359854,35217.37
4359856,35217.37
4359865,35217.37
4359868,35217.37
4359869,35217.37
4359881,35217.37
4359882,35217.37
4359895,35217.37
4359896,35217.37
4359897,35217.37
4359922,35217.37
4359942,35217.37
4359998,35217.37
4360058,35217.37
4360065,35217.37
4360066,35217.37
4360067,35217.37
4360068,35217.37
4360175,35217.37
4360193,35217.37
4360382,35217.37
4360383,35217.37
4360494,35217.37
4360542,35217.37
4360544,35217.37
4360640,35217.37
4360656,35217.37
4361011,35217.37
4361013,35217.37
4361114,35217.37
4361123,35217.37
4361135,35217.37
4361147,35217.37
4361178,35217.37
4361353,35217.37
4361354,35217.37
4361484,35217.37
4361485,35217.37
4361510,35217.37
4361524,35217.37
4361881,35217.37
4361883,35217.37
4361904,35217.37
4361954,35217.37
4361958,35217.37
4361963,35217.37
4361980,35217.37
4361986,35217.37
4361987,35217.37
4362083,35217.37
4362157,35217.37
4362197,35217.37
4362248,35217.37
4362318,35217.37
4362353,35217.37
4362374,35217.37
4362375,35217.37
4362405,35217.37
4362406,35217.37
4362481,35217.37
4362519,35217.37
4362520,35217.37
4362599,35217.37
4362618,35217.37
4362642,35217.37
4362718,35217.37
4362735,35217.37
4362839,35217.37
4363034,35217.37
4363246,35217.37
4363311,35217.37
4363312,35217.37
4363350,35217.37
4363351,35217.37
4363430,35217.37
4363452,35217.37
4363453,35217.37
4363497,35217.37
4363692,35217.37
4363803,35217.37
4363954,35217.37
4364010,35217.37
4364021,35217.37
4364022,35217.37
4364166,35217.37
4364295,35217.37
4364421,35217.37
4364469,35217.37
4364521,35217.37
4364531,35217.37
4364532,35217.37
4364549,35217.37
4364550,35217.37
4364551,35217.37
4364879,35217.37
4366945,35217.37
4366946,35217.37
4366951,35217.37
4366952,35217.37
4366960,35217.37
4366961,35217.37
4367058,35217.37
4367059,35217.37
4367078,35217.37
4367079,35217.37
4367086,35217.37
4367087,35217.37
4367157,35217.37
4367161,35217.37
4367167,35217.37
4367169,35217.37
4367253,35217.37
4367256,35217.37
4367266,35217.37
4367267,35217.37
4367312,35217.37
4367314,35217.37
4367331,35217.37
4367332,35217.37
4367333,35217.37
4367338,35217.37
4367351,35217.37
4367352,35217.37
4367355,35217.37
4367356,35217.37
4367372,35217.37
4367373,35217.37
4367382,35217.37
4367383,35217.37
4367394,35217.37
4367398,35217.37
4367424,35217.37
4367426,35217.37
4367462,35217.37
4367463,35217.37
4367465,35217.37
4367467,35217.37
4367526,35217.37
4367527,35217.37
4367535,35217.37
4367539,35217.37
4367621,35217.37
4367623,35217.37
4367637,35217.37
4367639,35217.37
4368983,35217.37
4368984,35217.37
4369132,35217.37
4369208,35217.37
4369210,35217.37
4369297,35217.37
4369374,35217.37
4369376,35217.37
4369415,35217.37
4369439,35217.37
4369449,35217.37
4369535,35217.37
4369595,35217.37
4369597,35217.37
4369598,35217.37
4369600,35217.37
4369695,35217.37
4369699,35217.37
4369700,35217.37
4369705,35217.37
4369762,35217.37
4369767,35217.37
4369779,35217.37
4369783,35217.37
4369785,35217.37
4369786,35217.37
4369848,35217.37
4369849,35217.37
4369853,35217.37
4370090,35217.37
4370091,35217.37
4370140,35217.37
4370141,35217.37
4370152,35217.37
4370153,35217.37
4370190,35217.37
4370209,35217.37
4370249,35217.37
4370265,35217.37
4370351,35217.37
4370385,35217.37
4370448,35217.37
4370503,35217.37
4370562,35217.37
4370567,35217.37
4370596,35217.37
4370599,35217.37
4370621,35217.37
4370654,35217.37
4370667,35217.37
4370742,35217.37
4370743,35217.37
4370744,35217.37
4370747,35217.37
4370750,35217.37
4370775,35217.37
4370776,35217.37
4370784,35217.37
4370824,35217.37
4370837,35217.37
4370840,35217.37
4370913,35217.37
4370914,35217.37
4370979,35217.37
4371043,35217.37
4371076,35217.37
4371081,35217.37
4371097,35217.37
4371143,35217.37
4371152,35217.37
4371155,35217.37
4371176,35217.37
4371229,35217.37
4371295,35217.37
4371296,35217.37
4371334,35217.37
4371337,35217.37
4371342,35217.37
4371349,35217.37
4371368,35217.37
4371380,35217.37
4371381,35217.37
4371444,35217.37
4371525,35217.37
4371535,35217.37
4371536,35217.37
4371595,35217.37
4371596,35217.37
4371599,35217.37
4371623,35217.37
4371687,35217.37
4371691,35217.37
4371713,35217.37
4371716,35217.37
4371727,35217.37
4371728,35217.37
4371771,35217.37
4371776,35217.37
4371810,35217.37
4371931,35217.37
4371932,35217.37
4371937,35217.37
4371968,35217.37
4371971,35217.37
4371972,35217.37
4371981,35217.37
4372020,35217.37
4372023,35217.37
4372031,35217.37
4372107,35217.37
4372220,35217.37
4372263,35217.37
4372264,35217.37
4372309,35217.37
4372472,35217.37
4372474,35217.37
4372512,35217.37
4372517,35217.37
4372524,35217.37
4372557,35217.37
4372562,35217.37
4372673,35217.37
4372674,35217.37
4372680,35217.37
4372719,35217.37
4372721,35217.37
4372768,35217.37
4372823,35217.37
4372824,35217.37
4372836,35217.37
4373047,35217.37
4373091,35217.37
4373129,35217.37
4373134,35217.37
4373336,35217.37
4373340,35217.37
4373341,35217.37
4373439,35217.37
4373446,35217.37
4373448,35217.37
4373457,35217.37
4373459,35217.37
4373515,35217.37
4373830,35217.37
4373831,35217.37
4373832,35217.37
4373839,35217.37
4373849,35217.37
4374243,35217.37
4374245,35217.37
4374353,35217.37
4374359,35217.37
4374362,35217.37
4374363,35217.37
4374457,35217.37
4374459,35217.37
4374463,35217.37
4374473,35217.37
4374474,35217.37
4374484,35217.37
4374520,35217.37
4374521,35217.37
4374698,35217.37
4374699,35217.37
4374704,35217.37
4374719,35217.37
4374720,35217.37
4374815,35217.37
4374816,35217.37
4375182,35217.37
4375187,35217.37
4375205,35217.37
4375295,35217.37
4375307,35217.37
4375385,35217.37
4375386,35217.37
4375396,35217.37
4375419,35217.37
4375487,35217.37
4375493,35217.37
4375500,35217.37
4375501,35217.37
4375505,35217.37
4375507,35217.37
4375517,35217.37
4375519,35217.37
4375563,35217.37
4375565,35217.37
4375568,35217.37
4375572,35217.37
4375594,35217.37
4375760,35217.37
4375764,35217.37
4375770,35217.37
4375861,35217.37
4376310,35217.37
4376311,35217.37
4376314,35217.37
4376320,35217.37
4376324,35217.37
4376325,35217.37
4376343,35217.37
4376414,35217.37
4376542,35217.37
4376543,35217.37
4376557,35217.37
4376620,35217.37
4376651,35217.37
4376682,35217.37
4376686,35217.37
4377043,35217.37
4377046,35217.37
4377060,35217.37
4377095,35217.37
4377491,35217.37
4377492,35217.37
4377507,35217.37
4377642,35217.37
4377877,35217.37
4377878,35217.37
4379761,35217.37
4379771,35217.37
4379778,35217.37
4379863,35217.37
4379868,35217.37
4379874,35217.37
4379899,35217.37
4379902,35217.37
4379937,35217.37
4379948,35217.37
4379999,35217.37
4380002,35217.37
4380128,35217.37
4380129,35217.37
4380133,35217.37
4380162,35217.37
4380212,35217.37
4380213,35217.37
4380263,35217.37
4380287,35217.37
4380482,35217.37
4380658,35217.37
4380892,35217.37
4380910,35217.37
4381014,35217.37
4381016,35217.37
4381018,35217.37
4381063,35217.37
4381124,35217.37
4381186,35217.37
4381187,35217.37
4381190,35217.37
4381203,35217.37
4381234,35217.37
4381240,35217.37
4381611,35217.37
4381612,35217.37
4383180,35217.37
4383206,35217.37
4383234,35217.37
4383239,35217.37
4383276,35217.37
4383319,35217.37
4383368,35217.37
4383371,35217.37
4383395,35217.37
4383432,35217.37
4383433,35217.37
4383544,35217.37
4383578,35217.37
4383583,35217.37
4386627,35217.37
4386680,35217.37
4386722,35217.37
4386736,35217.37
4387031,35217.37
4387058,35217.37
4387064,35217.37
4388097,35217.37
4388098,35217.37
4388099,35217.37
4388195,35217.37
4388293,35217.37
4388294,35217.37
4388296,35217.37
4388297,35217.37
4388393,35217.37
4388395,35217.37
4388397,35217.37
4388467,35217.37
4388492,35217.37
4388538,35217.37
4388539,35217.37
4388546,35217.37
4388564,35217.37
4388565,35217.37
4388566,35217.37
4388568,35217.37
4388569,35217.37
4388624,35217.37
4388625,35217.37
4389226,35217.37
4390006,35217.37
4390019,35217.37
4390021,35217.37
4390034,35217.37
4390076,35217.37
4390077,35217.37
4390263,35217.37
4390360,35217.37
4390361,35217.37
4390366,35217.37
4390379,35217.37
4390944,35217.37
4390945,35217.37
4391032,35217.37
4391045,35217.37
4392579,35217.37
4392602,35217.37
4392607,35217.37
4392609,35217.37
4392658,35217.37
4392694,35217.37
4392715,35217.37
4392841,35217.37
4392857,35217.37
4392860,35217.37
4392870,35217.37
4392965,35217.37
4392969,35217.37
4392989,35217.37
4392993,35217.37
4393037,35217.37
4393038,35217.37
4393043,35217.37
4393101,35217.37
4393110,35217.37
4393125,35217.37
4393132,35217.37
4393178,35217.37
4393180,35217.37
4393204,35217.37
4393229,35217.37
4393231,35217.37
4393280,35217.37
4393285,35217.37
4393288,35217.37
4393305,35217.37
4393313,35217.37
4393327,35217.37
4393387,35217.37
4393399,35217.37
4393493,35217.37
4393494,35217.37
4393531,35217.37
4393538,35217.37
4393685,35217.37
4393738,35217.37
4393749,35217.37
4393785,35217.37
4393820,35217.37
4393821,35217.37
4393824,35217.37
4393827,35217.37
4393834,35217.37
4393847,35217.37
4393848,35217.37
4393850,35217.37
4393861,35217.37
4393918,35217.37
4393925,35217.37
4393926,35217.37
4393927,35217.37
4393929,35217.37
4393931,35217.37
4393952,35217.37
4393999,35217.37
4394016,35217.37
4394095,35217.37
4394115,35217.37
4394119,35217.37
4394133,35217.37
4394136,35217.37
4394137,35217.37
4394189,35217.37
4394194,35217.37
4394254,35217.37
4394304,35217.37
4394306,35217.37
4394331,35217.37
4394332,35217.37
4394386,35217.37
4394396,35217.37
4394436,35217.37
4394623,35217.37
4394637,35217.37
4394645,35217.37
4394684,35217.37
4394771,35217.37
4394773,35217.37
4394777,35217.37
4394779,35217.37
4394780,35217.37
4394789,35217.37
4394791,35217.37
4394792,35217.37
4394842,35217.37
4394845,35217.37
4394908,35217.37
4394910,35217.37
4394914,35217.37
4394919,35217.37
4394924,35217.37
4395001,35217.37
4395037,35217.37
4395040,35217.37
4395043,35217.37
4395044,35217.37
4395129,35217.37
4395133,35217.37
4395136,35217.37
4395142,35217.37
4395143,35217.37
4395161,35217.37
4395162,35217.37
4395164,35217.37
4395208,35217.37
4395233,35217.37
4395254,35217.37
4395292,35217.37
4395324,35217.37
4395327,35217.37
4395336,35217.37
4395340,35217.37
4395345,35217.37
4395506,35217.37
4395539,35217.37
4395561,35217.37
4395591,35217.37
4395598,35217.37
4395619,35217.37
4395620,35217.37
4395621,35217.37
4395653,35217.37
4395706,35217.37
4395714,35217.37
4395724,35217.37
4395786,35217.37
4395845,35217.37
4395846,35217.37
4395857,35217.37
4395872,35217.37
4395894,35217.37
4395928,35217.37
4395929,35217.37
4395980,35217.37
4396068,35217.37
4396069,35217.37
4398279,35217.37
4398398,35217.37
4398926,35217.37
4398972,35217.37
4398974,35217.37
4398984,35217.37
4403532,35217.37
4403533,35217.37
4403559,35217.37
4403570,35217.37
4403926,35217.37
4403938,35217.37
4404098,35217.37
4404101,35217.37
4404114,35217.37
4404123,35217.37
4404136,35217.37
4404139,35217.37
4404147,35217.37
4404163,35217.37
4404165,35217.37
4404168,35217.37
4404172,35217.37
4404174,35217.37
4407967,35217.37
4407968,35217.37
4407995,35217.37
4408049,35217.37
4408050,35217.37
4408210,35217.37
4408216,35217.37
4408219,35217.37
4408224,35217.37
4408225,35217.37
4408226,35217.37
4408227,35217.37
4408230,35217.37
4408251,35217.37
4408449,35217.37
