GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0500000US26039,26039,"Crawford County, Michigan",5781,204,3914,187,3174,167,1867,166,7.0,1.4,3.5,1.1,1.3,0.7,15.1,3.5,5.9,1.0,3.6,1.0,1.9,0.8,10.7,2.6,14.0,2.0,10.9,1.8,7.4,1.8,21.6,4.1,14.7,1.8,11.5,1.7,11.1,1.9,20.5,3.8,15.4,1.9,16.8,2.7,17.4,2.9,14.6,3.3,24.6,2.8,29.3,3.6,32.3,4.1,13.3,3.4,9.8,1.6,13.2,2.2,15.5,2.7,1.9,1.3,7.4,1.5,9.9,2.1,11.4,2.5,1.3,0.8,1.1,0.5,1.3,0.7,1.6,0.8,0.3,0.3,0.2,0.2,0.0,0.6,0.0,0.7,0.6,0.7,42666,2424,52400,2135,57310,2450,26263,2340,51644,3302,56956,2095,N,N,37991,8459,25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X)
0500000US26041,26041,"Delta County, Michigan",15695,326,9878,331,7859,304,5817,350,8.2,1.2,4.0,1.1,1.3,0.6,16.0,2.6,7.4,1.3,3.0,1.0,1.7,0.7,15.6,3.0,15.5,1.9,9.8,1.6,7.5,1.5,26.5,3.7,12.5,1.2,11.4,1.6,10.1,1.4,14.5,2.3,14.6,1.5,15.7,1.7,14.7,1.9,11.9,2.6,19.8,1.4,25.1,2.2,27.9,2.4,9.8,1.5,12.7,1.0,17.2,1.6,20.2,2.1,4.4,1.4,6.7,1.0,10.4,1.6,12.4,1.8,0.6,0.3,1.8,0.5,2.4,0.6,3.0,0.8,0.2,0.3,0.8,0.4,1.0,0.5,1.2,0.6,0.6,0.5,42070,1642,54593,2033,61973,2707,21956,1207,51458,1879,62694,2535,N,N,30618,2529,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.2,(X)
0500000US26043,26043,"Dickinson County, Michigan",11263,241,7476,301,5870,241,3787,254,8.0,1.5,4.6,1.6,2.4,1.2,16.3,3.7,5.9,1.4,1.4,0.7,1.0,0.8,14.5,3.5,12.4,1.6,9.2,1.8,6.7,1.5,21.4,3.8,13.8,1.9,12.0,2.2,10.6,2.3,15.8,3.6,16.5,2.0,17.4,2.7,15.7,2.9,14.7,3.6,18.6,2.0,22.7,2.7,24.9,3.5,10.2,2.4,10.9,1.7,13.7,2.3,15.9,2.9,4.2,2.1,10.1,1.7,13.9,2.6,16.4,2.8,1.5,1.0,2.2,0.8,2.8,1.2,3.3,1.4,1.1,1.0,1.7,0.7,2.4,1.1,3.1,1.4,0.3,0.4,44350,3286,53894,3235,62535,4910,24054,2170,57294,3192,68600,4309,N,N,32469,3461,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X)
0500000US26045,26045,"Eaton County, Michigan",43562,468,28686,639,22384,574,14876,587,5.3,0.7,3.8,0.7,1.5,0.4,9.3,1.8,4.4,0.6,2.6,0.6,1.4,0.5,8.7,1.3,10.0,0.7,6.3,0.8,3.6,0.7,17.8,1.7,10.6,1.0,8.0,0.9,5.8,0.9,16.2,2.0,14.1,1.1,13.8,1.2,13.0,1.3,14.8,2.0,22.7,1.1,22.9,1.4,24.3,1.5,21.5,2.0,14.6,1.1,18.2,1.4,20.4,1.6,7.4,1.4,12.2,0.9,16.3,1.2,19.9,1.5,3.2,0.8,3.9,0.5,5.3,0.7,6.3,0.9,0.6,0.3,2.1,0.4,2.9,0.6,3.6,0.7,0.5,0.4,55223,1233,66402,1673,75304,2125,33231,2041,65803,1217,76736,1642,85751,1868,42196,1927,24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X)
0500000US26047,26047,"Emmet County, Michigan",13612,298,9202,283,7477,274,4410,306,4.8,0.7,2.6,0.8,1.2,0.6,10.3,2.0,4.8,0.8,2.4,0.8,1.8,0.7,10.3,2.2,13.4,1.6,8.2,1.5,4.3,1.0,25.5,4.1,11.8,1.5,9.7,1.4,8.2,1.4,16.6,3.1,13.6,1.4,14.1,1.5,13.3,1.6,11.7,2.3,20.4,1.9,22.6,2.1,24.0,2.5,17.0,3.3,13.5,1.3,17.0,1.6,19.0,1.8,4.7,1.6,10.4,1.0,13.7,1.4,16.5,1.7,2.1,0.7,2.7,0.6,3.7,0.8,4.4,0.9,0.4,0.3,4.6,0.9,6.1,1.2,7.2,1.5,1.4,0.9,51113,1490,65009,3151,71395,2104,27178,2488,73464,5883,89121,8317,N,N,38427,3391,27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X)
0500000US26049,26049,"Genesee County, Michigan",165962,1054,107638,1289,71495,1103,58324,1225,10.5,0.5,7.9,0.5,1.7,0.3,17.0,1.0,6.5,0.5,4.6,0.4,1.8,0.3,10.3,0.9,12.8,0.5,10.0,0.5,5.7,0.5,18.4,1.1,12.5,0.5,9.8,0.6,7.9,0.6,17.2,0.9,15.3,0.5,14.6,0.6,14.2,0.8,16.8,0.9,18.2,0.6,21.3,0.7,25.2,0.9,11.7,0.9,10.6,0.4,13.3,0.6,17.5,0.8,5.2,0.6,9.2,0.4,12.4,0.5,16.9,0.8,2.4,0.4,2.8,0.3,4.0,0.4,5.7,0.6,0.6,0.2,1.7,0.2,2.3,0.3,3.3,0.4,0.5,0.2,41879,534,52842,891,67207,991,27254,630,55656,725,65550,1059,81313,1483,35137,900,31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
0500000US26051,26051,"Gladwin County, Michigan",10827,250,7328,197,5935,176,3499,231,9.5,1.0,6.4,1.2,2.7,0.7,17.9,2.5,7.3,1.0,4.1,0.9,3.0,0.9,14.4,2.7,14.9,1.6,11.5,1.7,8.3,1.5,21.9,3.1,15.0,1.2,13.6,1.3,13.8,1.5,17.2,2.7,16.4,1.4,17.5,1.6,18.6,1.8,14.0,2.7,18.8,1.3,23.3,1.9,25.8,2.0,9.3,1.7,9.7,1.2,12.8,1.6,15.0,1.8,2.9,0.9,5.6,0.9,7.1,1.1,8.5,1.4,1.8,0.8,1.5,0.5,2.0,0.7,2.1,0.7,0.4,0.3,1.3,0.3,1.8,0.5,2.2,0.6,0.1,0.2,37725,1682,47790,1712,52322,1421,22864,1806,48791,1765,57179,2386,63379,2591,29633,2053,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X)
0500000US26053,26053,"Gogebic County, Michigan",6916,366,4018,240,3088,164,2898,248,8.3,1.5,5.9,1.9,2.1,1.1,13.1,2.9,10.2,1.8,3.5,1.1,2.2,1.1,19.1,3.7,17.5,2.4,12.2,2.7,10.3,2.7,24.8,3.7,15.2,1.8,14.6,2.3,14.3,2.3,15.9,2.8,16.4,2.0,18.2,2.4,19.5,2.8,14.1,3.2,17.1,2.1,24.1,3.0,26.2,3.4,8.1,2.4,7.9,1.2,11.3,1.8,12.9,2.2,1.5,0.9,5.8,1.2,7.5,1.7,9.6,2.1,3.1,1.5,0.9,0.4,1.3,0.7,1.3,0.9,0.1,0.2,1.0,0.4,1.2,0.6,1.6,0.8,0.1,0.2,34021,2599,46563,2789,51111,3006,21489,2482,45791,2433,55112,2557,N,N,29912,3211,21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.9,(X)
0500000US26055,26055,"Grand Traverse County, Michigan",34833,730,22548,655,17854,629,12285,554,4.4,0.7,2.7,0.8,0.5,0.4,8.8,1.8,5.6,0.8,2.7,0.8,1.2,0.4,11.7,2.0,11.4,1.1,6.6,1.1,4.2,1.1,19.8,2.5,10.7,1.2,8.9,1.3,7.4,1.3,14.4,2.3,15.0,1.3,13.8,1.4,12.2,1.5,17.3,2.4,22.0,1.3,24.2,1.8,25.8,1.9,16.6,2.0,12.3,1.1,15.8,1.5,18.8,1.8,5.4,1.2,12.5,1.2,16.6,1.5,19.7,1.9,4.6,1.4,2.8,0.6,4.1,0.8,4.8,1.0,0.2,0.2,3.5,0.6,4.6,0.8,5.5,1.0,1.1,0.5,52487,1596,65858,2204,73430,2633,30301,2013,70307,2688,82650,3628,N,N,45038,3741,27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X)
0500000US26057,26057,"Gratiot County, Michigan",14705,299,10063,258,7861,283,4642,273,9.2,1.4,6.4,1.4,3.1,1.0,18.9,3.7,5.9,1.0,3.4,0.8,1.5,0.6,11.9,2.5,14.8,1.6,9.5,1.3,7.3,1.3,25.8,3.4,13.0,1.5,12.2,1.8,10.7,1.7,13.4,2.2,15.3,1.6,16.5,2.0,16.6,2.1,13.8,2.5,19.8,1.5,23.3,1.8,26.5,2.2,10.3,1.8,10.5,0.9,13.1,1.1,15.0,1.4,3.7,1.3,8.8,0.9,11.9,1.3,14.7,1.5,1.6,0.9,1.7,0.4,2.4,0.6,3.0,0.8,0.4,0.3,1.0,0.3,1.3,0.5,1.5,0.6,0.2,0.2,41833,1831,51792,1954,58954,2784,21856,1570,52365,1397,61251,2056,69128,2212,30141,1792,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X)
0500000US26059,26059,"Hillsdale County, Michigan",17632,327,12012,304,9636,259,5620,318,8.3,1.2,5.8,1.2,2.4,0.7,16.7,2.5,5.9,0.8,3.5,0.7,2.2,0.6,11.3,2.3,14.4,1.2,9.4,1.0,7.9,1.1,25.1,2.8,12.8,1.0,11.7,1.1,11.0,1.2,14.3,2.3,17.1,1.2,19.1,1.5,19.3,1.6,12.8,2.5,20.0,1.2,22.8,1.4,25.0,1.7,12.9,2.2,10.6,1.0,13.4,1.2,15.2,1.6,4.0,1.2,7.3,0.8,9.4,1.0,11.0,1.3,2.4,1.1,2.3,0.5,3.2,0.7,3.7,0.8,0.3,0.3,1.3,0.4,1.8,0.5,2.2,0.7,0.3,0.2,42183,1214,50482,1515,57015,2050,23689,1353,53133,1505,61734,1978,68209,2215,32712,2204,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X)
0500000US26061,26061,"Houghton County, Michigan",13941,292,8029,217,6325,200,5912,316,10.5,1.4,5.0,1.4,1.4,0.7,18.9,3.0,8.1,1.2,3.9,1.2,2.0,0.8,14.3,2.4,16.0,1.5,9.8,1.6,7.3,1.6,24.1,2.8,13.6,1.4,11.8,1.5,10.7,1.5,16.4,2.5,14.0,1.3,15.2,1.5,15.5,1.6,11.9,2.3,16.7,1.4,22.1,2.0,24.1,2.3,8.9,1.9,10.5,1.1,16.5,2.0,19.7,2.4,2.0,0.8,7.4,1.0,10.8,1.6,13.4,2.0,2.6,1.0,1.7,0.6,2.4,0.7,2.9,0.9,0.8,0.9,1.6,0.5,2.6,0.8,2.9,0.9,0.2,0.2,36443,1407,54607,2893,62905,2667,21132,1760,50084,1921,64146,2470,72071,2685,28963,2237,23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X)
0500000US26063,26063,"Huron County, Michigan",13965,268,9093,205,7326,183,4872,228,8.6,0.9,5.5,1.1,2.2,0.6,16.0,2.0,6.4,0.8,2.8,0.5,1.8,0.5,13.5,2.0,13.3,1.0,9.3,1.1,6.8,0.9,21.7,2.1,13.4,0.9,12.1,1.1,11.1,1.3,16.3,1.8,17.9,1.2,18.0,1.3,18.6,1.4,16.7,2.0,19.8,1.1,24.8,1.6,27.0,1.8,9.7,1.3,10.8,1.0,14.0,1.3,16.2,1.5,3.9,1.1,6.9,0.6,9.7,0.9,11.7,1.0,1.4,0.5,1.5,0.3,2.0,0.4,2.5,0.5,0.4,0.2,1.4,0.3,1.8,0.4,2.3,0.6,0.4,0.3,41290,1378,52348,1723,58510,1568,24242,1833,51577,1156,61508,1664,68472,1904,31120,1470,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X)
0500000US26065,26065,"Ingham County, Michigan",109806,767,61600,891,43681,978,48206,1004,10.7,0.6,6.5,0.8,1.7,0.4,17.0,1.1,5.9,0.5,3.7,0.5,1.5,0.3,9.3,0.8,12.0,0.6,7.7,0.6,5.0,0.6,17.5,1.1,10.9,0.6,8.3,0.8,5.8,0.7,14.2,0.9,14.8,0.7,13.6,0.9,12.5,1.0,16.7,0.9,17.3,0.8,19.0,1.0,20.7,1.1,14.5,1.0,10.7,0.6,14.2,0.9,17.3,1.1,5.6,0.7,11.2,0.6,16.5,0.8,21.2,1.1,3.9,0.5,3.3,0.3,5.3,0.6,7.3,0.8,0.5,0.2,3.2,0.3,5.1,0.4,6.9,0.6,0.8,0.2,45278,1119,63149,1639,78805,1744,29084,900,62430,987,79863,1633,96316,1927,38436,1151,24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.1,(X)
0500000US26067,26067,"Ionia County, Michigan",22140,442,15832,390,12228,402,6308,348,6.5,0.9,4.4,1.0,1.6,0.6,13.1,2.1,5.9,0.7,3.4,0.9,1.4,0.5,12.3,2.0,12.3,1.4,8.9,1.5,7.0,1.5,23.3,3.0,10.7,1.0,10.6,1.1,8.9,1.3,12.9,2.2,16.2,1.4,16.5,1.8,15.8,2.0,14.9,2.6,21.7,1.3,23.5,1.5,26.0,1.9,15.6,2.5,13.8,1.2,16.0,1.4,18.9,1.6,5.3,1.4,10.2,1.1,13.4,1.4,16.5,1.7,1.9,0.7,1.5,0.3,1.9,0.5,2.1,0.5,0.5,0.4,1.0,0.3,1.4,0.4,1.8,0.6,0.1,0.1,48100,1710,55773,2097,63479,2043,25892,2182,56900,1300,64569,1858,72603,2211,34319,1698,26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X)
0500000US26069,26069,"Iosco County, Michigan",11361,334,6967,279,5485,252,4394,305,9.0,1.3,6.3,1.7,2.3,0.8,16.3,3.4,6.5,1.0,4.1,1.2,2.0,1.0,10.9,2.0,15.6,1.4,9.0,1.6,7.7,1.6,25.4,3.1,15.8,1.4,13.3,2.2,12.5,2.3,19.1,2.4,18.5,1.7,21.6,2.4,23.8,2.8,12.9,2.4,17.6,1.5,22.1,2.1,23.6,2.3,9.9,2.2,8.6,1.1,12.0,1.7,14.3,2.1,2.8,1.2,5.7,1.0,7.5,1.4,9.2,1.7,2.1,0.9,1.4,0.5,2.3,0.8,2.6,1.0,0.0,0.5,1.3,0.5,1.7,0.7,2.0,0.8,0.6,0.5,36928,1235,46925,1684,51263,2229,23761,1490,50404,3469,59220,3861,66038,4824,34605,6285,32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
0500000US26071,26071,"Iron County, Michigan",5415,172,3160,152,2495,143,2255,157,7.6,1.6,3.6,1.3,1.3,0.8,14.0,3.5,7.6,1.3,3.3,1.4,1.3,0.6,13.7,2.5,19.4,1.8,11.1,1.9,8.5,1.6,31.3,3.6,14.3,1.7,13.4,2.2,13.9,2.7,15.5,3.0,16.8,2.1,22.1,3.1,21.1,3.2,12.0,2.6,18.2,2.1,22.7,2.9,25.4,3.2,9.9,2.5,8.6,1.5,11.6,2.2,14.3,2.8,2.8,1.9,4.9,1.0,8.1,1.6,9.1,2.0,0.5,0.4,1.1,0.4,1.8,0.7,2.2,0.8,0.1,0.2,1.4,0.8,2.2,1.3,2.8,1.6,0.1,0.2,35689,1805,46959,2835,53588,2362,21600,1257,46421,2075,58165,2653,N,N,28776,2601,24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X)
0500000US26073,26073,"Isabella County, Michigan",24773,424,13734,294,10020,306,11039,444,13.0,1.4,6.6,1.2,2.0,0.8,22.5,2.5,8.2,1.0,4.4,0.8,2.1,0.5,13.4,2.0,14.5,1.4,10.1,1.4,7.2,1.2,19.7,2.4,11.1,1.0,10.2,1.1,8.8,1.2,13.3,1.8,14.5,1.0,15.6,1.2,16.1,1.5,13.7,1.9,15.7,1.2,20.3,1.4,22.8,1.7,8.8,1.6,10.7,0.9,13.8,1.3,16.6,1.6,5.6,1.1,8.0,0.7,12.6,1.3,16.4,1.7,1.7,0.5,2.3,0.4,3.4,0.6,4.5,0.8,0.6,0.3,2.0,0.5,2.9,0.7,3.6,0.8,0.7,0.5,37615,1329,53681,2451,64964,1951,22105,1449,53068,1707,67888,2767,79606,3352,32205,2159,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X)
0500000US26075,26075,"Jackson County, Michigan",60485,671,40140,729,29325,696,20345,688,8.6,0.7,6.4,0.6,1.8,0.4,14.1,1.7,5.2,0.5,3.4,0.5,1.3,0.4,9.7,1.1,13.8,0.9,9.1,0.9,6.2,0.8,23.6,2.0,11.5,0.8,9.6,0.9,8.2,0.9,16.0,1.7,14.3,0.8,14.1,1.0,13.7,1.2,14.0,1.7,19.8,0.9,21.8,1.3,23.5,1.4,14.8,1.6,12.2,0.8,15.6,1.1,19.1,1.5,4.3,1.1,9.8,0.6,13.3,0.9,17.5,1.1,2.7,0.7,2.9,0.5,4.0,0.7,5.3,0.9,0.2,0.2,1.9,0.3,2.6,0.4,3.5,0.6,0.5,0.4,45452,1505,57627,1536,70463,1672,26168,1020,58582,1279,69069,1718,81426,2074,35261,1734,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X)
0500000US26077,26077,"Kalamazoo County, Michigan",100042,785,59913,795,44042,765,40129,955,8.4,0.6,4.6,0.7,1.0,0.3,15.2,1.3,6.1,0.4,4.0,0.5,1.6,0.4,9.8,0.9,12.3,0.7,8.0,0.7,4.0,0.6,19.3,1.4,11.7,0.7,9.0,0.8,6.9,0.7,16.2,1.4,14.5,0.8,13.2,0.9,12.2,0.8,15.7,1.5,17.5,0.8,20.1,1.1,22.1,1.2,13.5,1.1,11.3,0.6,14.6,0.8,17.6,1.1,5.3,0.7,11.1,0.6,15.8,1.0,20.7,1.2,3.6,0.5,3.6,0.3,5.5,0.5,7.2,0.7,0.7,0.3,3.4,0.3,5.1,0.5,6.6,0.7,0.8,0.2,46356,1015,62953,1417,78217,1723,28442,1060,64554,1207,81137,2081,96819,2324,37902,1273,23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X)
0500000US26079,26079,"Kalkaska County, Michigan",7123,214,4538,207,3606,182,2585,196,9.1,1.5,6.1,1.4,3.7,1.4,15.3,3.3,7.8,1.4,3.5,1.1,2.9,1.2,15.1,3.1,15.4,1.9,9.7,1.6,9.3,1.8,26.3,3.8,11.7,1.5,13.3,2.0,10.4,1.8,13.1,2.9,18.5,1.9,19.0,2.3,19.8,2.5,15.3,3.2,19.6,2.0,25.2,2.8,27.3,3.1,8.8,1.6,8.9,1.4,10.7,1.8,13.1,2.2,4.3,2.0,6.9,1.2,9.3,1.7,10.1,1.9,1.7,0.8,0.9,0.4,1.3,0.5,1.7,0.6,0.2,0.3,1.2,0.4,1.9,0.7,1.7,0.6,0.0,0.1,39986,1436,47849,3445,53030,3841,22146,1377,48994,2008,58515,2795,61225,2082,29216,1664,36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X)
0500000US26081,26081,"Kent County, Michigan",230895,1064,154265,1376,115233,1601,76630,1375,6.3,0.3,4.0,0.3,1.3,0.2,12.5,0.6,5.0,0.3,3.1,0.3,1.2,0.2,9.5,0.8,10.4,0.4,7.3,0.4,3.8,0.4,17.7,0.9,11.3,0.4,9.3,0.5,7.3,0.5,15.5,0.9,14.4,0.5,13.1,0.6,11.8,0.6,16.9,0.9,19.9,0.6,21.7,0.7,23.5,0.8,15.5,1.0,13.0,0.5,15.5,0.6,18.5,0.7,6.9,0.6,12.1,0.4,16.0,0.6,19.9,0.8,3.8,0.5,3.8,0.2,5.0,0.3,6.3,0.5,1.2,0.3,3.6,0.2,5.0,0.3,6.5,0.4,0.7,0.2,52716,622,64487,865,76338,890,31395,546,69172,872,81902,1242,95785,1460,40794,859,24.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X)
0500000US26083,26083,"Keweenaw County, Michigan",1021,71,622,69,531,65,399,60,9.0,3.0,5.1,3.5,2.6,2.8,15.0,5.7,6.2,2.6,2.4,1.8,0.6,0.8,12.8,5.8,12.8,3.2,6.6,3.3,6.6,3.3,23.1,5.9,17.3,4.3,18.5,6.6,18.5,7.0,15.3,6.0,16.7,2.9,20.4,4.6,19.4,4.9,11.8,4.9,13.2,2.8,14.1,3.6,14.5,3.8,11.3,4.4,16.3,4.4,21.1,6.5,24.7,7.5,7.3,4.0,4.8,1.6,7.1,2.7,8.1,3.0,1.3,1.4,1.2,0.7,1.3,1.0,1.5,1.2,1.0,1.2,2.5,1.2,3.4,2.0,3.6,2.3,1.3,1.3,39180,4202,47738,5587,54732,9919,24708,4312,52164,4055,61660,6088,N,N,36313,4617,23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
0500000US26085,26085,"Lake County, Michigan",4308,164,2591,151,1965,134,1717,124,15.6,1.8,12.0,2.5,6.3,1.8,23.2,3.4,10.4,1.4,5.5,1.2,2.5,0.8,17.8,2.7,18.2,2.0,13.7,2.2,11.9,2.2,24.7,3.6,14.0,1.7,15.1,2.2,15.3,2.2,12.3,2.2,17.0,1.4,19.5,1.9,23.8,2.3,12.9,2.5,13.4,1.4,18.7,2.1,21.7,2.5,6.1,1.2,5.9,1.0,7.7,1.3,9.5,1.7,1.8,1.0,4.0,1.0,6.3,1.4,7.1,1.8,0.8,0.6,1.0,0.5,0.9,0.5,1.2,0.6,0.5,0.4,0.4,0.3,0.6,0.4,0.8,0.6,0.0,1.3,28872,1614,37272,1497,42388,2886,17445,1027,37299,1879,45162,2396,51515,2875,23745,1423,33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.4,(X)
0500000US26087,26087,"Lapeer County, Michigan",32510,397,24238,383,19802,348,8272,427,5.4,0.7,3.9,0.7,1.2,0.4,12.1,2.0,4.2,0.5,1.9,0.4,1.4,0.4,11.2,1.6,9.6,0.7,6.3,0.8,4.7,0.9,19.5,2.1,10.5,0.9,8.6,1.0,6.7,1.0,16.6,2.0,16.6,1.1,16.6,1.2,16.6,1.4,16.7,2.3,22.8,1.1,24.9,1.4,26.1,1.6,14.4,2.1,13.8,1.1,16.4,1.4,18.9,1.6,5.2,1.4,11.5,0.9,14.1,1.1,15.9,1.4,3.2,0.9,4.2,0.6,5.3,0.8,6.3,0.9,0.7,0.5,1.6,0.4,1.9,0.4,2.2,0.5,0.4,0.5,53016,1178,61203,1586,68222,1639,28922,1704,64255,1377,72266,1693,79018,1859,37373,2120,28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X)
